fire	year	temp	humidity	rainfall	drought_code	buildup_index	day	month	wind_speed	encoded_fire	loss_e1	pred_e1	loss_e2	pred_e2	loss_e3	pred_e3	loss_e4	pred_e4	loss_e5	pred_e5	loss_e6	pred_e6	loss_e7	pred_e7	loss_e8	pred_e8	loss_e9	pred_e9	loss_e10	pred_e10	pred
yes	2009	36	53	0.0	67.29	28.65	31	7	15	1	0.25800232290604425	0	0.21096011174487853	1	0.15997029581794114	1	0.10284447938253082	1	0.060154968870436296	1	0.036668054591053705	1	0.02487628701880316	1	0.018856917306373185	1	0.015759172406241286	1	0.013994329265127415	1	1
yes	2017	40	36	0.0	21.94	10.84	2	8	14	1	0.1716170839420216	1	0.15066786058700615	1	0.12481896927494802	1	0.09678986266673706	1	0.07448828156026521	1	0.057023405444525235	1	0.04216271634985507	1	0.030024733778754163	1	0.02097809829643843	1	0.014509388576964606	1	1
yes	2012	40	31	0.0	32.14	17.34	3	8	19	1	0.1821709047089518	1	0.15902029731486358	1	0.12739415189926664	1	0.08942272274813862	1	0.05772864358733148	1	0.03588136381516326	1	0.02184917856767134	1	0.013259115459903093	1	0.008229031710527189	1	0.0052598895335459195	1	1
yes	2011	39	36	0.0	42.99	23.88	4	8	15	1	0.18528331204271314	1	0.15887432890724432	1	0.12462939716811415	1	0.08403845161101582	1	0.05151150737619236	1	0.030502354871493737	1	0.017900167690564822	1	0.010588037828348799	1	0.006455697430304427	1	0.004076008486800018	1	1
no	2017	29	54	3.1	9.27	11.37	6	8	14	0	0.3439656205404719	1	0.3412522553132013	1	0.3273997033204156	1	0.2871366747215892	1	0.21212405004756224	0	0.13709668599796265	0	0.0883006578203624	0	0.06942708837859893	0	0.05999423658738392	0	0.05564710421258882	0	0
no	2014	33	65	2.9	10.76	6.9	7	8	15	0	0.27873737454168007	1	0.2463759623395348	0	0.19521087539738508	0	0.13194817569244927	0	0.08570251315220256	0	0.061709010517189536	0	0.048029576456045504	0	0.03992586309624601	0	0.035258144187255244	0	0.03325406923587168	0	0
yes	2013	39	44	0.0	31.03	16.41	9	8	12	1	0.19853283487834733	1	0.17706772406691693	1	0.14506760492662255	1	0.11289770863401521	1	0.08492991948973326	1	0.06321198997358786	1	0.04662390454760622	1	0.03486865569812979	1	0.026423080722777804	1	0.020232241351141055	1	1
yes	2016	38	21	0.4	41.58	18.85	12	8	17	1	0.15466979847163395	1	0.1200835311866259	1	0.08005214733376756	1	0.04454167037046171	1	0.023889093957508014	1	0.013724152419858898	1	0.008560691612581654	1	0.005809919004883938	1	0.004156584073823554	1	0.0030813726007451743	1	1
yes	2015	34	36	0.2	45.69	17.83	13	8	16	1	0.16130964948207804	1	0.13277069818410203	1	0.09890624679600271	1	0.06681293535653425	1	0.0460368942126946	1	0.03414327608960479	1	0.026865310596012538	1	0.02230110699171507	1	0.01900020966546015	1	0.01634256607239165	1	1
yes	2013	36	38	0.0	55.82	22.47	14	8	14	1	0.15991344400169652	1	0.13092166462718105	1	0.09434744053416881	1	0.05846004579482086	1	0.03495623341874468	1	0.021983328787419727	1	0.0147719940393176	1	0.010667081128177594	1	0.008090296591881947	1	0.006337513720107582	1	1
yes	2012	43	23	0.0	76.99	30.87	17	8	11	1	0.13835673328770745	1	0.10099358891747229	1	0.05649315646916928	1	0.02208233500443046	1	0.007244543975551654	1	0.002497539328594337	1	0.0009939213637104273	1	0.00046451648694241	1	0.00024659722640508704	1	0.00014503653319557436	1	1
yes	2011	37	39	0.0	87.17	36.48	18	8	14	1	0.14953766777788485	1	0.11405053952199595	1	0.07117192723303259	1	0.03433183328361196	1	0.014895347309059068	1	0.0068112785932191	1	0.0034857906891255248	1	0.002022004717038676	1	0.0012916324748064477	1	0.0008865519223703809	1	1
yes	2016	35	80	0.0	107.14	38.23	20	8	16	1	0.13958160772770578	1	0.11510307184446601	1	0.085029189433658	1	0.05730908502687319	1	0.03981273230125294	1	0.029701355267839995	1	0.023299886702806888	1	0.019143704744358635	1	0.016054005886130283	1	0.013472299470291	1	1
yes	2010	37	72	0.0	117.49	41.62	21	8	17	1	0.1528706442764735	1	0.12587779692737772	1	0.08924279957487853	1	0.052219956544408794	1	0.02803579601769712	1	0.01540424603406443	1	0.009077690613967253	1	0.005851445556683942	1	0.004064862370371278	1	0.0029782378436062594	1	1
yes	2008	36	53	0.0	128.08	46.25	22	8	16	1	0.13976487897969697	1	0.10519463865846612	1	0.06259523886720869	1	0.02749607517838867	1	0.010526249201608644	1	0.004255779385830398	1	0.0019740439151770188	1	0.001065011698313372	1	0.0006497698880674616	1	0.00043519909527784957	1	1
yes	2012	37	44	0.0	138.67	50.76	23	8	16	1	0.10102919045246112	1	0.06694384182349276	1	0.0317109364431673	1	0.010461746658632405	1	0.003154429993565712	1	0.00108642005087606	1	0.00045385246548481506	1	0.00022746685474403218	1	0.0001302407312584076	1	8.230427384755191e-05	1	1
yes	2008	33	38	0.0	167.94	64.13	26	8	18	1	0.10697184367486846	1	0.06596509740544691	1	0.027644033133951147	1	0.007390097649311452	1	0.001705396155243082	1	0.00045652744386067047	1	0.00015691371449154647	1	6.850366079103252e-05	1	3.5862217887394775e-05	1	2.152267823941945e-05	1	1
yes	2015	36	54	0.0	177.81	68.27	27	8	14	1	0.07143178103127582	1	0.04162131899789683	1	0.016118088675446646	1	0.0042585307006397285	1	0.0010720929440160899	1	0.0003241913092546187	1	0.00012342080682049546	1	5.774770848057176e-05	1	3.1125795153240036e-05	1	1.856057862955889e-05	1	1
yes	2014	34	52	0.5	149.21	31.05	29	8	18	1	0.07110421443490914	1	0.050310987365585084	1	0.02721543906377573	1	0.012107788502453892	1	0.0056117142089417375	1	0.0030766636856257	1	0.0020019602366120907	1	0.0015008852487904778	1	0.0012252576528855405	1	0.0010480054776621076	1	1
yes	2013	35	47	0.0	159.81	36.57	30	8	17	1	0.06488411108600407	1	0.042989966488329784	1	0.020624938271813574	1	0.007617809727363031	1	0.002824836540250231	1	0.001247183034959728	1	0.0006736279611360199	1	0.00043283421143100427	1	0.00031160402227474167	1	0.0002411394289854582	1	1
yes	2007	31	60	0.0	168.73	39.65	31	8	20	1	0.09214038020641738	1	0.06852282971963351	1	0.040357683912442356	1	0.01894788484453738	1	0.008469100653760425	1	0.004222190477456238	1	0.0024819825492125814	1	0.001709238374122245	1	0.0013226497745643469	1	0.0011035490697641024	1	1
no	2011	30	85	0.0	8.63	1.44	1	9	17	0	0.4183086778624463	1	0.3345083235071744	1	0.2265526297436234	0	0.1195576744943711	0	0.06975519828413748	0	0.045385856709916544	0	0.034135642478286224	0	0.027837704728435927	0	0.02410338254571057	0	0.021994407562006938	0	0
no	2008	27	69	0.0	17.24	4.56	2	9	21	0	0.3766060739450935	1	0.3162696108347655	1	0.2429402796008281	0	0.15666448285574355	0	0.09457139086442343	0	0.06773087879307595	0	0.052757433445227216	0	0.04434476677104383	0	0.03944075705668861	0	0.0368292073562818	0	0
yes	2009	29	76	0.0	25.0	6.44	3	9	17	1	0.161734071849525	1	0.2116395714778404	1	0.28742976277272925	0	0.405548464706215	0	0.5035484260102921	0	0.5704564006248369	0	0.6139433301334092	0	0.6405207842293837	0	0.6561937021314154	0	0.6635718573046859	0	0
no	2012	29	64	0.2	27.59	6.1	4	9	15	0	0.4570353212288137	1	0.4329701447415613	1	0.3906157946188354	1	0.31917157498673987	1	0.2334663112408502	0	0.1703041701013487	0	0.1391760410743577	0	0.12735051004561265	0	0.12860152018675858	0	0.14031981110419547	0	0
no	2007	29	59	4.1	8.67	4.42	5	9	13	0	0.330035479157532	1	0.2655073238360807	1	0.1884761514535748	0	0.11960955970615646	0	0.08615262839327624	0	0.0653700677808316	0	0.053126386439323	0	0.04509877540448195	0	0.039386564660285645	0	0.03515049518080831	0	0
yes	2012	32	60	0.0	18.53	6.88	7	9	16	1	0.12444978890489644	1	0.13548330867532882	1	0.159702975640786	1	0.20561835247533058	1	0.271567376631433	0	0.32749151927542314	0	0.35563081954873665	0	0.3629750946594644	0	0.35511811103705765	0	0.33623891654712074	0	1
yes	2012	31	87	0.0	26.95	8.61	8	9	14	1	0.149683260146579	1	0.18778336113005165	1	0.2627233523359097	0	0.3567921648219606	0	0.45040118322736883	0	0.49737691761855635	0	0.524661400704479	0	0.5432303203000582	0	0.5569181742284772	0	0.5670326140961125	0	0
yes	2010	29	78	0.0	35.09	10.5	9	9	16	1	0.14183439368384393	1	0.1628511636868878	1	0.19467099791793993	1	0.23086134174085585	1	0.2536063692140213	0	0.26400991388882766	0	0.2587736317580358	0	0.24511282768647227	1	0.23024529668112237	1	0.2162366359439669	1	0
no	2015	29	75	0.0	16.94	6.81	11	9	15	0	0.4953991569967631	1	0.49115674075132776	1	0.48355028096927033	1	0.4678215814153603	1	0.44445201780973104	1	0.4225493504531382	1	0.4034652364124746	1	0.3833331667845312	1	0.3662432508212375	1	0.35237843338965624	1	0
yes	2016	31	70	0.0	25.72	9.58	12	9	14	1	0.0928494197780082	1	0.0901758946182206	1	0.08500077380095612	1	0.08160736181713789	1	0.08402820264095925	1	0.08595644029445364	1	0.08659221596546975	1	0.08712127868152968	1	0.08682000218834164	1	0.08902073795499085	1	0
yes	2008	35	43	0.0	64.07	27.11	17	9	12	1	0.10189803027611842	1	0.08209471588196678	1	0.05402594596171727	1	0.027500912146631126	1	0.01215961074161902	1	0.005458816093824135	1	0.0027588235292653977	1	0.0016006198602951493	1	0.001046794849829014	1	0.0007549698548770504	1	1
yes	2009	29	43	0.1	86.71	28.93	19	9	10	1	0.09019364984897073	1	0.06927958235226839	1	0.04326622741592258	1	0.02164032013965597	1	0.010132247179658558	1	0.00512072566074805	1	0.0029944546260887183	1	0.0020177583432112816	1	0.001513812227092328	1	0.0012294708002679618	1	1
yes	2009	34	65	0.0	106.34	32.43	22	9	15	1	0.08936704297399463	1	0.07120504127286326	1	0.04619338482717499	1	0.02349704458776642	1	0.010653330186153385	1	0.005002877586722671	1	0.0026684419393153236	1	0.0016378285507891483	1	0.001130652149642656	1	0.0008541409262066977	1	1
yes	2016	34	55	0.0	115.7	36.29	23	9	15	1	0.04848069244011211	1	0.03205711716236701	1	0.015537512897893449	1	0.0058385131981527096	1	0.002175590236443264	1	0.0009359136121330424	1	0.0004874567167004087	1	0.00029984519015454334	1	0.00020695076283360506	1	0.00015496355132621592	1	1
no	2008	26	47	2.0	28.88	12.35	24	9	6	0	0.4947003705443103	1	0.5178356530667619	1	0.5567966835943393	1	0.6005568761453075	1	0.6315462565145165	1	0.6452041126654487	1	0.6426776900848791	1	0.6274630078729739	1	0.6045673772150042	1	0.5779877234417741	1	0
yes	2017	31	67	0.0	45.15	17.89	26	9	15	1	0.06170630209727253	1	0.05194214111997697	1	0.039935874087273886	1	0.030820256786557063	1	0.0265991668286648	1	0.025724550663013858	1	0.027041205153278514	1	0.029947074744909232	1	0.03363235064899562	1	0.03737977408014397	1	1
no	2017	29	89	4.4	8.74	6.52	27	9	15	0	0.5289046293309786	1	0.516055549494495	1	0.4752307672951405	1	0.36645954783466367	1	0.21876532913116742	0	0.10763602269143153	0	0.0709364999534548	0	0.04955582711334378	0	0.034683681608764755	0	0.024829542774168593	0	0
no	2016	25	56	0.1	15.54	6.1	29	9	20	0	0.5305407518452578	1	0.5529416853584164	1	0.5762543328846544	1	0.5844408277613914	1	0.5716519204971989	1	0.5439540195752246	1	0.46308374999438956	1	0.34627177602816656	1	0.2419561960313527	0	0.16379072839289624	0	0
no	2012	24	62	0.2	16.72	5.75	30	9	17	0	0.4345539276886717	1	0.440797950132571	1	0.4262876431970451	1	0.352945297735888	1	0.2569608730736864	1	0.2021791804127745	0	0.14896293842222502	0	0.10887779516776072	0	0.08413849938553776	0	0.07199226022966204	0	0
